11,23,11,28,7,10,23,17,17,11
10,27,10,30,6,9,27,16,17,10
9,25,9,26,5,8,25,15,15,9
7,16,7,16,4,7,16,11,11,7
4,6,4,6,3,4,6,5,5,4
1,1,1,1,1,1,1,1,1,1
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
